AuthorID,Author,Date,Content,Attachments,Reactions
"194289793905983489","zackscriven","2021-03-24T10:00:11.8210000+08:00","👆 Questions answered in today's live stream.","https://cdn.discordapp.com/attachments/740291928746229852/824100251777630298/Screenshot_20210323-185945.png?ex=68df2e2b&is=68dddcab&hm=9228867a64ba671d2606daf4e5a835b076a8f9278622a97ea8e16ab9f647009c&","👍🏼 (1),👍 (2)"
"194289793905983489","zackscriven","2021-03-26T01:03:26.1640000+08:00","Hey @everyone @Walker Reynolds is live on Tatsoft's LinkedIn Page now! https://www.linkedin.com/posts/tatsoft_industrialdna-scada-hmi-activity-6780501789675417601-1gNE","","ismile (2)"
"817835202746253344","IIoT#4707","2021-03-26T01:13:09.9990000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=QT644gncuJs","","ishocked (2),🚀 (3),highbyte (1),👍 (3)"
"817835202746253344","IIoT#4707","2021-03-31T00:34:36.6860000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=4fTRGNOCu-M","",""
"194289793905983489","zackscriven","2021-04-01T08:38:45.8210000+08:00","Questions from yesterday's session","https://cdn.discordapp.com/attachments/740291928746229852/826978861073825802/Screenshot_20210331-173817.png?ex=68df1b15&is=68ddc995&hm=44b6e30b23af8517d0be5300770a3ab204bc7ae1f07ff15d1f69b0dc6cf65f14&",""
"817835202746253344","IIoT#4707","2021-04-01T21:32:27.8720000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=NU5NIX9nTDA","","👍 (5)"
"817835202746253344","IIoT#4707","2021-04-01T22:59:40.6870000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=ekMwU_pgook","","4point0 (1),highbyte (1),👍 (6),ishocked (1),packiot (1)"
"817835202746253344","IIoT#4707","2021-04-06T23:25:19.9510000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=GruN5S18-qI","","👍 (2)"
"817835202746253344","IIoT#4707","2021-04-09T22:41:02.7370000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=F60CMjXSuo4","","💯 (1),👍 (3)"
"817835202746253344","IIoT#4707","2021-04-14T00:08:41.4600000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=jYgNQ47FCZA","","🙌 (2),👍 (13),🔔 (1)"
"817835202746253344","IIoT#4707","2021-04-15T10:46:02.4570000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=jhDw8sKP3hI","","👍 (7)"
"817835202746253344","IIoT#4707","2021-04-20T23:54:58.6370000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=6RDRV3el8Z4","",""
"817835202746253344","IIoT#4707","2021-04-27T22:48:50.4930000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=pMoEp6Cs1SU","","🚀 (1),👍 (5),👏 (1)"
"817835202746253344","IIoT#4707","2021-04-30T00:28:56.6970000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=B2jksNBf1HM","","👍 (5)"
"817835202746253344","IIoT#4707","2021-05-04T23:53:51.6360000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=-dy6vJcAVrs","","🔦 (1),uns (2)"
"817835202746253344","IIoT#4707","2021-05-08T08:16:25.7110000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=INlkxoKju9M","","hivemq (6),highbyte (5),plcnext (6),opto22 (4),packiot (2),💯 (1),👍 (1)"
"817835202746253344","IIoT#4707","2021-05-12T00:13:29.7730000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=W79btdfvNKo","","👍 (1)"
"194289793905983489","zackscriven","2021-05-12T00:43:12.6430000+08:00","https://www.youtube.com/watch?v=W79btdfvNKo","","aws (1)"
"817835202746253344","IIoT#4707","2021-05-15T03:51:31.2140000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=2kvjFuXcvhE","","aws (3),👍 (1)"
"817835202746253344","IIoT#4707","2021-05-18T23:43:33.0450000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=AVhS-hvfKhQ","","👍 (6)"
"817835202746253344","IIoT#4707","2021-05-20T01:51:50.1700000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=S7_TPGWNb-o","","👍 (6),😆 (11),plcnext (6),phoenixcontact (6)"
"817835202746253344","IIoT#4707","2021-05-22T09:25:53.7600000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=M6Rs74Xuib8","","aws (5),👍 (5)"
"817835202746253344","IIoT#4707","2021-05-26T00:25:48.1780000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=UrHWPH7Me4I","",""
"817835202746253344","IIoT#4707","2021-05-28T05:12:01.4090000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=gfPw3b-Gbbo","","👍 (3),highbyte (3)"
"194289793905983489","zackscriven","2021-05-29T08:56:36.4230000+08:00","4 things 4.0 will come tomorrow. I’m clocking out","",""
"817835202746253344","IIoT#4707","2021-06-01T21:49:04.3810000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=n8DdM9zndso","","👍 (6),plcnext (1)"
"817835202746253344","IIoT#4707","2021-06-08T23:29:55.7760000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=0IhXAnKU9g8","","👍 (4),ismile (1)"
"817835202746253344","IIoT#4707","2021-06-10T05:47:07.1800000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=UBK9H1rdilY","","uns (1)"
